187	472	149	15.3	1.54	3.21	.478	0.01	0.03	.188	0.58	0.83	.700	3.57	1.05	2.42	3.47	0.55	0.48	0.54	2.12	0.75	3.66	9
188	878	228	22.2	2.41	5.85	.411	0.57	1.77	.324	0.99	1.40	.703	6.12	0.53	1.73	2.26	4.41	0.99	0.20	2.00	1.76	6.37	1
189	957	423	26.2	4.28	9.83	.435	0.94	2.69	.350	1.69	2.32	.731	9.03	1.98	4.68	6.66	1.36	0.83	0.89	2.27	1.35	11.20	1
190	477	179	16.8	1.65	3.76	.438	0.10	0.38	.278	0.63	0.82	.763	4.33	1.06	2.11	3.17	1.37	0.91	0.12	1.84	0.69	4.02	1
191	97	34	15.4	1.77	3.51	.506	0.00	0.00	.000	0.74	1.22	.610	3.90	1.26	2.62	3.88	0.21	0.27	0.89	2.31	0.73	4.29	5
192	157	8	11.2	1.38	3.24	.426	0.03	0.08	.385	0.73	1.30	.559	2.21	0.73	1.42	2.15	0.64	0.36	0.18	1.61	0.57	3.52	6
193	816	173	21.7	2.62	4.90	.534	0.03	0.12	.214	1.08	1.48	.727	6.43	2.06	3.43	5.49	1.07	0.53	0.55	2.91	1.00	6.34	1
194	1208	900	30.3	5.42	11.55	.469	0.00	0.04	.120	2.54	3.32	.764	8.22	1.94	4.21	6.15	2.20	0.68	0.26	2.89	2.04	13.38	1
195	478	125	15.2	2.17	4.95	.439	0.01	0.03	.188	0.53	0.68	.778	2.88	0.97	1.86	2.83	0.48	0.27	0.46	1.88	0.67	4.88	1
196	563	149	19.3	2.36	5.54	.427	0.36	1.08	.330	1.26	1.61	.783	4.21	0.77	1.62	2.39	1.40	0.76	0.23	1.67	0.92	6.34	9
197	628	261	19.9	3.35	6.18	.541	0.00	0.03	.000	1.51	2.35	.643	6.04	1.54	3.35	4.90	0.72	0.51	0.39	2.42	1.12	8.20	1
198	507	403	30.3	5.44	12.15	.448	0.67	2.03	.332	2.78	3.61	.770	9.05	1.67	4.02	5.69	1.61	1.05	0.54	2.56	1.43	14.34	1
199	586	69	18.8	3.11	7.42	.419	0.82	2.38	.345	1.12	1.41	.799	5.34	0.31	1.68	1.98	3.44	0.39	0.03	1.48	1.42	8.17	9
200	630	109	18.5	2.09	5.33	.392	0.68	1.98	.343	0.75	1.04	.721	3.99	0.87	2.27	3.13	0.86	0.69	0.37	2.02	0.71	5.61	1
201	954	902	34.4	5.17	11.83	.437	1.62	4.35	.373	2.88	3.56	.809	10.24	0.80	3.25	4.04	2.95	1.70	0.61	2.60	1.58	14.84	1
202	987	771	24.3	2.82	5.67	.498	0.00	0.02	.125	1.76	2.82	.626	7.78	2.76	4.34	7.10	0.83	0.33	1.42	2.91	1.45	7.41	1
203	1391	1350	36.0	4.47	11.18	.400	1.43	4.10	.349	2.23	2.84	.785	15.32	1.27	5.00	6.27	8.69	1.93	0.32	1.85	2.87	12.60	1
204	554	173	22.7	3.19	7.29	.437	0.83	2.12	.391	1.30	1.57	.829	5.29	0.24	1.46	1.70	3.12	0.52	0.02	1.91	1.19	8.50	1
205	1213	668	31.8	5.44	12.21	.446	1.71	4.50	.380	2.24	2.64	.846	9.44	0.39	2.12	2.51	4.25	1.21	0.19	1.93	1.90	14.83	1
206	970	564	31.2	5.55	13.59	.409	1.02	3.30	.309	4.79	5.83	.822	8.18	0.95	2.21	3.16	3.34	0.90	0.45	1.87	2.72	16.92	1
207	680	313	21.5	2.59	5.40	.480	0.00	0.01	.000	2.05	3.20	.639	6.36	2.08	4.40	6.48	0.57	0.33	0.89	2.63	1.47	7.23	1
208	297	96	19.2	2.08	5.05	.412	0.52	1.72	.304	0.76	1.12	.674	3.01	0.53	1.76	2.29	0.99	0.47	0.24	2.01	0.76	5.43	6
209	1265	1234	35.5	7.82	16.45	.475	1.25	3.25	.383	5.34	6.08	.879	15.14	1.08	6.87	7.95	2.59	0.85	0.89	2.45	1.81	22.23	1
210	45	1	5.4	0.73	2.20	.333	0.33	0.87	.385	0.11	0.18	.625	0.37	0.07	0.49	0.56	0.11	0.09	0.00	0.47	0.22	1.91	3
211	391	70	26.7	3.43	6.58	.522	0.25	0.77	.329	1.95	2.51	.779	8.06	1.87	2.86	4.73	1.56	0.87	0.47	1.85	1.12	9.07	8
212	815	317	21.0	2.44	5.31	.460	0.00	0.03	.000	2.11	2.83	.744	6.32	2.19	3.46	5.65	1.19	0.71	0.35	2.60	1.36	6.99	1
213	836	765	33.6	5.93	13.03	.455	0.49	1.72	.285	2.79	4.40	.633	12.56	1.99	5.73	7.72	3.23	1.25	2.00	2.80	2.54	15.15	1
214	1001	950	33.9	5.40	12.40	.436	1.52	4.00	.379	2.36	2.94	.802	10.47	0.53	2.57	3.10	5.51	1.17	0.15	1.93	2.13	14.68	1
215	334	129	25.6	3.37	8.24	.409	0.13	0.65	.193	2.40	3.15	.762	6.88	0.58	1.90	2.49	4.31	1.51	0.12	2.48	1.74	9.27	1
216	119	25	15.7	2.72	5.95	.458	0.03	0.11	.231	1.43	1.92	.746	4.76	1.30	2.74	4.04	0.97	0.45	0.39	1.98	1.13	6.90	5
217	709	264	19.6	2.85	5.64	.505	0.00	0.02	.000	1.65	2.24	.738	4.61	1.53	2.88	4.41	0.62	0.26	0.40	2.63	1.34	7.35	1
218	1000	354	15.9	2.40	4.93	.486	0.00	0.01	.000	1.02	1.60	.639	4.95	1.81	2.90	4.70	0.38	0.43	0.64	2.15	0.92	5.82	1
219	459	84	16.5	2.24	5.44	.413	0.75	1.95	.384	1.33	1.58	.841	3.27	0.32	1.56	1.88	0.68	0.49	0.13	1.53	0.65	6.56	1
220	832	611	29.7	4.23	9.00	.469	0.49	1.57	.312	3.00	4.23	.709	9.75	1.38	4.44	5.81	2.07	1.44	0.82	2.20	1.79	11.94	1
221	590	583	31.7	5.01	9.78	.512	0.00	0.00	.000	2.28	3.90	.584	11.89	3.23	6.68	9.91	0.87	0.69	1.66	2.82	1.65	12.30	1
222	652	34	19.9	3.18	7.64	.417	0.59	1.69	.348	1.92	2.20	.876	5.64	0.42	0.92	1.35	3.21	0.60	0.05	1.01	1.16	8.88	1
223	615	393	29.2	3.93	9.63	.408	1.05	3.07	.341	3.05	3.57	.853	7.94	0.72	2.52	3.23	3.39	1.12	0.14	2.00	1.71	11.96	1
224	749	703	35.6	6.10	13.31	.458	0.67	2.03	.333	2.97	3.85	.772	10.80	1.70	4.52	6.22	2.41	0.99	0.52	1.72	1.76	15.84	1
225	143	58	16.4	1.76	3.97	.443	0.10	0.34	.292	0.89	1.35	.658	3.61	1.17	2.27	3.44	0.99	0.60	0.34	2.47	0.97	4.50	4
226	20	0	7.1	0.90	2.95	.305	0.35	1.75	.200	0.10	0.30	.333	0.23	0.15	0.40	0.55	0.15	0.20	0.05	0.40	0.35	2.25	2
227	846	816	37.7	6.82	15.75	.433	1.17	3.60	.325	4.45	5.68	.784	12.52	0.68	2.29	2.97	7.65	1.21	0.14	2.38	3.01	19.26	1
228	186	9	10.9	0.96	2.67	.361	0.34	1.06	.320	0.81	0.95	.847	2.08	0.15	0.96	1.11	1.17	0.56	0.08	1.12	0.75	3.07	8
229	383	64	19.8	2.08	5.03	.414	1.00	2.82	.356	1.01	1.28	.784	4.90	0.92	2.65	3.57	0.89	0.37	0.32	1.72	0.64	6.16	8
230	18	0	8.1	1.17	2.67	.438	0.22	0.67	.333	0.39	0.72	.538	1.45	0.22	0.89	1.11	0.83	0.28	0.00	0.89	0.78	2.94	1
231		25	10	19.4	3.28	7.88	.416	1.24	3.64	.341	1.28	1.60	.800	3.79	1.28	2.56	3.84	1.00	0.32	0.32	3.32	1.96	1
232	12	0	11.3	1.58	5.00	.317	0.42	1.92	.217	0.67	1.00	.667	1.46	0.33	1.00	1.33	0.67	0.25	0.17	0.67	0.50	4.25	1
233	2	0	4.8	0.50	2.00	.250	0.00	0.00	.000	0.00	0.00	.000	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.50	0.00	1.00	1
234	19	0	4.4	0.42	1.05	.400	0.16	0.47	.333	0.16	0.21	.750	0.75	0.26	0.37	0.63	0.11	0.11	0.11	0.47	0.16	1.16	5
235	380	196	20.1	2.06	4.61	.446	0.22	0.66	.341	0.74	0.95	.778	3.77	1.06	1.87	2.93	0.90	0.54	0.28	1.83	0.76	5.08	9
236	12	0	6.8	0.50	2.08	.240	0.08	0.25	.333	0.42	0.67	.625	-0.06	0.25	0.83	1.08	0.17	0.17	0.25	1.08	0.67	1.50	1
237	846	551	27.3	2.53	5.97	.424	0.07	0.31	.208	1.71	2.24	.763	7.01	0.50	2.04	2.53	5.02	1.15	0.12	2.38	1.64	6.85	1
238	344	136	17.2	2.24	5.44	.411	0.80	2.37	.336	0.89	1.13	.789	3.49	0.56	1.68	2.24	0.88	0.58	0.43	1.74	1.01	6.17	8
239	587	159	21.7	2.43	4.84	.502	0.00	0.04	.038	1.73	2.68	.645	7.38	2.47	3.91	6.38	0.81	1.05	0.22	2.09	1.00	6.58	9
240	1110	650	24.5	3.46	7.11	.486	0.01	0.03	.281	1.16	1.53	.760	7.32	1.73	4.87	6.60	1.08	0.65	0.76	3.22	1.12	8.08	1
241	579	165	17.4	2.12	5.37	.395	0.95	2.64	.361	1.26	1.45	.875	4.51	0.17	1.24	1.41	2.79	0.61	0.06	1.70	1.07	6.46	1
242	233	4	6.7	0.77	1.64	.470	0.00	0.01	.000	0.23	0.38	.607	1.62	0.55	0.95	1.51	0.18	0.16	0.61	1.23	0.37	1.78	7
243	1342	873	27.3	5.05	10.34	.488	0.03	0.13	.210	2.16	3.02	.716	9.39	2.95	5.53	8.48	0.96	0.69	0.52	2.94	1.80	12.29	2
244	26	0	10.3	1.77	3.15	.561	0.00	0.08	.000	0.58	0.85	.682	4.50	1.31	2.12	3.42	0.42	0.31	0.42	0.96	0.50	4.12	1
245	109	15	12.3	1.71	3.77	.453	0.21	0.65	.324	1.06	1.30	.817	2.48	0.39	0.96	1.35	0.49	0.62	0.01	0.94	0.65	4.69	3
246	300	58	15.4	2.03	5.06	.401	0.60	1.75	.341	1.17	1.40	.831	3.73	0.25	1.10	1.35	2.51	0.55	0.04	1.71	1.08	5.82	6
247	232	11	9.7	0.94	2.33	.402	0.15	0.46	.321	0.53	0.72	.741	1.93	0.25	0.74	0.98	1.17	0.35	0.04	0.93	0.50	2.55	9
248	949	795	31.9	4.48	10.56	.424	1.18	3.21	.368	2.34	2.98	.786	8.26	0.55	1.98	2.53	4.38	1.35	0.17	2.43	1.91	12.48	1
249	1380	839	30.8	5.35	12.23	.438	0.91	2.55	.356	2.58	3.74	.689	8.32	1.34	3.23	4.57	2.24	1.02	1.01	3.03	1.81	14.19	1
250	151	9	12.1	1.38	3.01	.459	0.00	0.01	.000	0.39	0.54	.728	3.26	1.26	2.17	3.43	0.43	0.21	0.37	1.69	0.49	3.16	3
251	69	2	12.3	1.99	3.68	.539	0.00	0.00	.000	1.00	1.29	.775	3.30	1.06	1.91	2.97	0.43	0.29	0.45	2.07	1.06	4.97	3
252	49	1	9.3	1.37	2.39	.573	0.00	0.02	.000	0.63	1.82	.348	3.36	1.45	1.90	3.35	0.04	0.20	0.43	1.39	0.39	3.37	2
253	5	0	4.9	0.60	1.40	.429	0.00	0.00	.000	0.00	0.00	.000	0.90	0.60	0.60	1.20	0.20	0.00	0.00	0.60	0.20	1.20	2
254		11	9	20.5	1.73	5.91	.292	0.55	2.73	.200	0.55	0.64	.857	1.12	0.45	1.55	2.00	0.73	0.45	0.27	1.82	0.91	1
255	428	102	19.9	3.71	8.73	.425	1.34	3.64	.368	1.43	1.75	.818	4.58	0.54	1.97	2.52	1.03	0.54	0.31	1.97	1.32	10.19	8
256	729	421	24.9	2.77	6.72	.412	0.02	0.16	.134	1.77	2.24	.789	8.19	0.39	2.06	2.45	6.15	1.69	0.12	2.55	1.88	7.33	1
257	418	319	25.6	4.59	8.24	.556	0.00	0.02	.111	2.36	3.42	.690	10.74	2.41	5.30	7.71	1.17	0.32	1.57	2.46	1.54	11.54	9
258	137	9	10.5	1.27	3.15	.404	0.00	0.03	.000	0.91	1.20	.752	1.28	0.55	0.80	1.36	0.50	0.23	0.14	1.60	0.58	3.45	3
260	34	0	4.9	0.38	1.35	.283	0.09	0.35	.250	0.29	0.47	.625	0.54	0.18	0.29	0.47	0.38	0.18	0.00	0.32	0.21	1.15	2
261	249	39	20.2	3.71	8.61	.431	1.17	3.18	.368	1.37	1.85	.741	4.13	0.46	1.57	2.03	1.33	0.73	0.24	2.35	1.45	9.96	4
262	237	8	12.3	1.91	4.98	.384	0.69	2.00	.345	0.32	0.42	.768	2.69	0.24	0.76	1.00	1.52	0.36	0.01	0.82	0.54	4.83	8
263	377	84	16.2	2.27	4.71	.483	0.14	0.48	.300	1.25	1.53	.815	3.25	0.72	2.08	2.81	0.55	0.36	0.11	2.13	0.82	5.94	6
264	857	841	34.1	6.49	14.80	.438	1.88	5.07	.370	2.24	3.17	.707	10.17	1.21	3.75	4.95	2.67	1.16	0.43	2.29	1.75	17.09	1
265	162	9	4.9	0.35	0.77	.448	0.01	0.06	.200	0.25	0.44	.563	0.99	0.37	0.51	0.88	0.31	0.28	0.05	0.83	0.19	0.95	4
266	23	1	4.2	0.48	1.09	.440	0.00	0.00	.000	0.26	0.52	.500	1.05	0.30	0.35	0.65	0.78	0.26	0.00	0.57	0.48	1.22	2
267	771	311	27.9	3.95	8.91	.443	0.73	2.10	.348	2.36	2.76	.854	7.85	0.32	2.48	2.80	4.36	0.79	0.12	1.82	1.96	10.98	1
268	549	137	21.6	2.85	6.66	.427	1.06	2.96	.357	1.12	1.40	.799	5.15	0.51	2.04	2.55	1.36	0.80	0.71	2.24	0.99	7.87	1
269	409	65	20.0	3.10	7.12	.435	0.95	2.82	.335	1.56	2.04	.763	4.80	0.95	2.65	3.59	0.78	0.39	0.18	2.17	1.00	8.71	7
270	51	2	9.9	1.31	2.80	.469	0.00	0.00	.000	0.69	0.80	.854	1.76	0.84	1.10	1.94	0.22	0.29	0.02	1.63	0.53	3.31	2
271	573	361	23.9	3.83	8.34	.459	0.52	1.47	.351	1.00	1.43	.699	7.78	1.57	4.46	6.03	1.89	0.40	1.04	2.65	1.51	9.17	8
272	249	10	24.0	2.97	7.44	.399	1.66	4.61	.360	1.45	1.73	.840	6.28	0.51	1.93	2.44	2.22	1.00	0.16	1.48	1.15	9.05	4
273	38	1	9.5	1.13	2.97	.381	0.18	0.63	.292	0.68	0.92	.743	1.21	0.26	0.95	1.21	0.32	0.32	0.11	1.11	0.50	3.13	3
274	311	151	19.8	3.14	5.61	.560	0.00	0.02	.000	1.99	2.89	.690	7.69	1.68	3.58	5.26	1.25	0.57	0.63	1.95	1.14	8.28	5
276	16	4	19.0	2.00	4.44	.451	0.00	0.00	.000	1.19	2.00	.594	4.34	1.62	1.69	3.31	0.19	0.81	1.38	2.19	0.94	5.19	1
277	809	808	35.6	6.46	11.15	.579	0.01	0.06	.104	5.21	9.09	.573	16.68	3.53	9.22	12.75	1.51	0.99	2.11	3.30	3.09	18.14	1
278	544	178	22.5	2.74	5.83	.471	0.02	0.09	.196	1.30	1.64	.792	6.09	0.64	1.97	2.61	3.40	0.78	0.40	1.92	1.47	6.81	1
279	139	75	11.4	1.12	2.77	.405	0.01	0.03	.250	0.55	0.81	.679	1.67	0.89	1.95	2.84	0.29	0.37	0.12	2.16	0.80	2.80	3
280	835	758	36.1	4.97	10.77	.461	0.95	2.84	.333	3.07	4.29	.717	12.28	1.00	4.46	5.47	4.69	1.68	0.49	1.94	2.22	13.95	1
281	72	3	10.0	1.17	3.26	.357	0.44	1.24	.360	0.72	0.99	.732	1.71	0.38	0.86	1.24	0.81	0.33	0.04	0.99	0.68	3.50	4
282	516	311	21.6	2.78	4.67	.594	0.00	0.00	.000	0.74	1.48	.500	8.26	2.31	4.73	7.04	0.91	0.64	1.12	3.15	0.93	6.29	1
283	564	193	21.5	2.73	7.01	.390	0.64	2.01	.319	1.31	1.68	.777	4.55	0.27	1.33	1.59	3.48	0.73	0.13	2.12	1.52	7.42	1
284	691	182	18.4	2.71	5.76	.470	0.00	0.04	.077	1.46	2.11	.690	6.34	1.84	3.79	5.63	0.71	0.43	0.59	1.87	0.90	6.87	1
285	766	631	31.1	7.27	14.57	.499	0.01	0.08	.129	2.41	3.40	.710	13.02	2.47	6.63	9.10	1.55	0.73	1.32	2.66	1.47	16.96	1
286	211	71	16.8	2.32	5.29	.438	0.44	1.33	.327	1.25	1.78	.699	3.73	0.72	1.61	2.33	1.14	0.41	0.33	1.55	0.98	6.32	4
287	762	218	26.5	4.76	11.24	.424	1.94	5.20	.372	1.78	2.41	.737	7.35	0.53	2.73	3.26	2.26	1.01	0.21	2.26	1.49	13.24	1
288	549	222	22.4	3.02	7.12	.424	1.12	3.08	.365	1.21	1.50	.806	6.72	0.68	3.13	3.81	1.55	0.76	0.49	1.44	0.87	8.37	1
289	714	585	28.6	4.64	10.56	.440	1.35	3.63	.371	1.56	1.92	.813	8.77	0.51	2.55	3.06	5.26	0.93	0.07	2.54	2.20	12.19	1
290	6	0	4.7	0.00	0.33	.000	0.00	0.00	.000	0.67	1.33	.500	0.21	0.00	1.50	1.50	0.00	0.00	0.17	0.67	0.67	0.67	2
292	663	318	21.5	3.10	6.47	.479	0.14	0.51	.271	1.77	2.44	.723	5.67	1.10	2.14	3.24	1.36	1.39	0.43	2.33	1.39	8.10	1
293	659	491	31.1	5.60	12.71	.441	1.66	4.30	.385	5.17	5.95	.870	9.18	0.59	2.70	3.29	1.96	0.94	0.11	1.94	1.74	18.03	1
294	478	29	15.9	1.94	4.90	.395	0.96	2.58	.371	0.76	0.87	.870	3.65	0.35	1.50	1.85	1.28	0.60	0.06	1.59	0.56	5.59	8
295	748	267	22.6	3.43	7.39	.464	0.59	1.68	.349	1.28	1.54	.829	6.34	0.39	1.72	2.12	3.49	0.73	0.09	1.60	1.46	8.72	1
297		11	2	10.3	1.00	3.64	.275	0.18	1.27	.143	0.91	1.00	.909	0.06	0.36	0.82	1.18	0.18	0.09	0.00	1.27	0.55	1
299	714	413	27.9	3.66	8.54	.429	1.07	3.09	.348	1.66	2.34	.709	8.00	1.13	3.63	4.75	2.08	1.43	0.33	2.03	1.46	10.06	1
300	1	0	1.4	0.00	0.00	.000	0.00	0.00	.000	2.00	2.00	1.000	2.25	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	2.00	1
301	128	19	14.9	1.66	3.97	.417	0.04	0.24	.161	1.15	1.46	.786	3.25	0.67	1.79	2.46	0.98	0.85	0.12	1.68	0.86	4.50	3
302	46	4	6.9	0.61	1.17	.519	0.00	0.00	.000	0.30	0.61	.500	0.81	0.43	1.02	1.46	0.07	0.09	0.28	1.35	0.57	1.52	2
303	76	29	11.6	1.04	2.50	.416	0.00	0.00	.000	0.80	1.18	.678	2.22	1.03	1.79	2.82	0.16	0.45	0.32	2.18	0.54	2.88	3
304		5	0	10.2	2.00	4.00	.500	0.60	1.60	.375	2.60	3.00	.867	4.08	0.40	0.80	1.20	0.40	0.40	0.00	0.80	0.40	1
306	31	0	8.8	0.74	2.32	.319	0.16	0.94	.172	1.10	1.35	.810	0.76	0.16	0.55	0.71	0.90	0.23	0.03	1.06	0.94	2.74	1
308		5	3	21.0	2.80	7.40	.378	0.00	0.40	.000	2.60	3.00	.867	2.52	1.60	1.60	3.20	1.20	0.40	0.00	3.20	1.80	1
309	42	11	14.0	1.26	4.31	.293	0.40	1.81	.224	0.24	0.33	.714	1.46	0.57	1.45	2.02	0.64	0.38	0.07	1.26	0.48	3.17	2
310	81	1	9.7	0.98	2.52	.387	0.05	0.21	.235	0.30	0.52	.571	1.36	0.06	0.54	0.60	1.28	0.41	0.01	0.86	0.59	2.30	2
311	14	0	5.2	0.43	0.93	.462	0.00	0.07	.000	0.57	0.93	.615	0.71	0.14	0.43	0.57	0.07	0.14	0.07	0.43	0.21	1.43	2
312	61	0	9.2	0.97	2.30	.421	0.13	0.43	.308	0.64	0.98	.650	1.84	0.36	0.72	1.08	0.79	0.51	0.08	1.15	0.48	2.70	2
313	36	0	12.0	1.17	3.47	.336	0.33	1.36	.245	0.42	0.67	.625	1.60	0.11	0.75	0.86	1.42	0.36	0.00	0.83	0.67	3.08	1
314	6	0	3.3	0.83	1.67	.500	0.00	0.00	.000	0.17	0.33	.500	0.33	0.17	0.50	0.67	0.00	0.00	0.17	0.67	0.50	1.83	2
315	87	20	12.8	1.24	3.05	.408	0.00	0.03	.000	0.79	1.37	.580	2.33	1.11	1.89	3.00	0.59	0.43	0.34	2.10	0.98	3.28	2
318	16	0	4.8	0.88	1.81	.483	0.31	0.62	.500	0.12	0.12	1.000	0.78	0.06	0.12	0.19	0.69	0.12	0.00	0.56	0.69	2.19	1
320		5	3	20.2	3.40	7.80	.436	2.20	4.40	.500	1.20	1.40	.857	5.03	0.20	2.00	2.20	1.80	1.20	0.00	3.40	1.80	1
321		9	0	14.3	1.44	4.44	.325	0.22	0.89	.250	0.22	0.44	.500	0.08	0.22	1.00	1.22	1.11	0.33	0.11	1.44	1.56	1
331	375	55	16.0	2.09	4.54	.460	0.00	0.01	.000	1.14	1.82	.625	3.41	1.19	2.05	3.24	0.70	0.26	0.56	2.04	1.05	5.31	9
333	85	1	9.1	0.92	2.67	.344	0.00	0.04	.000	0.48	0.89	.539	1.33	1.01	1.21	2.22	0.21	0.24	0.21	1.33	0.56	2.32	3
334	72	12	11.9	1.42	3.69	.383	0.49	1.33	.365	0.58	0.88	.667	1.31	0.29	0.93	1.22	0.40	0.32	0.32	1.28	0.89	3.90	3
335	75	54	26.1	3.64	9.13	.399	0.87	2.69	.322	1.37	2.15	.640	6.47	0.36	2.24	2.60	4.67	1.15	0.23	2.39	2.28	9.52	2
336	103	28	21.4	3.44	9.39	.366	0.89	2.79	.321	1.59	2.07	.770	3.00	0.28	1.10	1.38	1.89	0.67	0.14	2.06	1.32	9.36	4
337	172	16	11.4	1.10	3.64	.304	0.25	1.06	.235	0.49	0.67	.730	1.30	0.63	1.15	1.78	0.66	0.27	0.30	1.32	0.73	2.95	4
338	794	660	32.1	7.29	13.59	.536	0.04	0.16	.236	5.15	6.77	.761	13.01	2.47	5.60	8.07	1.29	0.78	1.28	3.27	2.40	19.77	1
339	89	8	9.6	1.40	3.21	.437	0.08	0.22	.350	0.61	0.92	.659	1.72	0.57	0.90	1.47	0.18	0.17	0.38	1.12	0.44	3.49	4
340	83	23	13.4	1.16	2.75	.421	0.00	0.01	.000	0.80	1.07	.742	2.90	1.19	2.16	3.35	0.77	0.17	0.55	2.41	0.84	3.11	3
341	35	0	4.1	0.57	1.69	.339	0.11	0.23	.500	0.23	0.26	.889	0.77	0.29	0.46	0.74	0.20	0.17	0.06	0.60	0.11	1.49	1
342	895	429	26.4	3.36	7.80	.431	0.81	2.22	.366	1.73	2.17	.799	6.20	0.49	2.42	2.91	2.44	0.85	0.27	1.86	1.32	9.26	1
343	86	3	11.1	1.07	3.03	.352	0.28	0.93	.300	0.52	0.63	.833	2.12	0.15	0.74	0.90	1.93	0.40	0.13	1.01	0.97	2.94	3
344	247	102	18.6	2.09	5.18	.403	0.48	1.39	.343	1.49	1.99	.752	3.94	0.49	1.95	2.44	1.52	0.76	0.06	1.60	1.06	6.15	4
345	233	73	15.5	2.42	5.00	.485	0.00	0.01	.000	1.67	2.42	.689	4.63	1.72	2.77	4.48	0.62	0.31	0.46	2.44	1.19	6.51	4
346	622	157	15.7	1.92	4.37	.439	0.17	0.52	.330	1.35	1.79	.751	2.52	0.40	1.33	1.73	0.84	0.42	0.23	1.93	0.81	5.35	1
347	507	170	22.8	2.90	7.24	.401	1.34	3.66	.365	0.97	1.28	.758	6.05	0.57	3.01	3.58	1.75	0.91	0.17	1.63	1.00	8.12	9
348	429	306	27.7	4.26	9.84	.433	0.30	1.02	.289	2.36	2.90	.815	8.74	0.69	2.41	3.10	5.82	1.16	0.13	2.27	2.44	11.18	9
349	747	601	29.0	4.72	8.68	.544	0.01	0.05	.111	2.99	4.46	.670	10.15	1.95	4.73	6.68	1.99	1.18	0.84	3.22	1.99	12.43	1
350	167	24	12.3	1.68	3.72	.452	0.21	0.59	.357	0.56	0.93	.603	2.61	0.64	1.66	2.31	0.63	0.43	0.17	1.35	0.83	4.14	4
351	781	772	36.2	8.69	17.72	.490	0.49	1.68	.289	6.23	8.13	.765	15.64	1.27	3.62	4.90	5.89	1.71	0.92	2.38	3.43	24.09	1
352	840	828	35.9	6.97	14.06	.495	0.27	0.82	.326	5.06	6.34	.799	13.92	2.24	6.34	8.57	1.98	0.83	1.07	2.45	2.06	19.26	1
353	830	830	36.5	8.97	19.73	.455	1.10	3.20	.345	6.16	7.60	.811	13.23	1.91	4.64	6.55	3.07	1.10	0.48	2.96	2.89	25.21	1
354	557	172	21.5	2.92	6.86	.425	1.22	3.43	.355	1.26	1.89	.665	4.68	0.79	2.30	3.09	0.80	0.67	0.41	2.28	1.03	8.31	1
355	348	37	16.0	2.13	4.93	.432	0.36	1.10	.327	1.30	1.70	.768	3.58	0.29	1.20	1.49	2.09	0.76	0.16	1.94	1.25	5.92	8
356	71	1	8.5	0.68	2.08	.324	0.10	0.37	.269	0.28	0.46	.606	0.92	0.13	0.62	0.75	0.70	0.24	0.04	0.56	0.37	1.73	3
357	6	0	5.7	0.67	3.00	.222	0.00	0.67	.000	0.50	0.50	1.000	-0.65	0.50	0.17	0.67	0.67	0.17	0.00	1.00	1.00	1.83	2
358	149	4	10.4	1.57	3.68	.427	0.16	0.59	.273	0.99	1.36	.733	2.18	0.66	1.44	2.09	0.57	0.22	0.17	1.48	0.80	4.30	3
359	815	723	31.8	6.27	12.81	.489	0.06	0.24	.250	2.95	3.60	.820	11.30	1.96	5.20	7.17	2.26	0.78	0.82	2.50	1.76	15.55	1
360	915	527	28.5	3.78	7.65	.494	0.47	1.38	.340	1.06	1.49	.715	8.41	1.26	3.38	4.64	3.65	0.66	0.52	2.28	1.87	9.09	1
361	147	10	10.8	1.34	3.31	.405	0.25	0.87	.289	0.88	1.31	.677	1.88	0.32	1.03	1.35	1.12	0.39	0.05	1.61	0.82	3.82	3
362	622	98	20.9	3.21	7.58	.423	0.55	1.64	.337	1.51	2.03	.744	4.92	0.77	2.40	3.17	0.83	0.53	0.61	1.66	0.82	8.48	1
363	421	74	13.4	2.17	4.95	.439	0.62	1.63	.382	0.52	0.67	.783	3.40	0.73	1.92	2.65	0.60	0.32	0.32	1.87	0.60	5.49	9
364	19	0	4.5	0.89	1.84	.486	0.00	0.05	.000	0.32	0.68	.462	1.19	0.42	0.58	1.00	0.21	0.05	0.26	0.68	0.32	2.11	2
365	744	560	22.3	2.24	4.22	.530	0.00	0.02	.000	1.06	1.78	.597	6.16	1.72	4.20	5.92	1.05	0.34	1.20	2.79	1.60	5.54	1
366	715	112	22.9	4.28	9.30	.460	1.28	3.28	.389	1.61	1.96	.818	6.30	0.39	1.71	2.10	2.25	0.86	0.14	2.04	1.34	11.44	1
367	64	0	9.9	1.47	3.61	.407	0.03	0.12	.250	0.39	0.58	.676	1.69	0.58	1.64	2.22	0.34	0.12	0.16	1.27	0.55	3.36	3
368	508	87	17.9	2.63	5.96	.442	0.90	2.07	.434	0.53	0.63	.835	3.13	0.32	1.34	1.66	0.82	0.35	0.05	1.53	0.64	6.69	9
369	564	138	17.2	1.86	4.34	.429	0.32	0.99	.326	0.65	0.91	.715	4.72	0.85	1.96	2.82	2.34	0.55	0.18	1.44	1.06	4.70	1
370	2	0	2.5	0.50	1.50	.333	0.00	0.00	.000	0.00	0.00	.000	0.25	0.00	0.50	0.50	0.00	0.00	0.00	0.00	0.00	1.00	2
