327	564	193	21.5	2.73	7.01	0.390	0.64	2.01	0.319	1.31	1.68	0.777	0.27	1.33	1.59	3.48	0.73	0.13	2.12	1.52	7.42	1	1	77	183	Sebastian Telfair
328	714	196	18.4	2.69	5.76	0.468	0.03	0.12	0.282	1.44	2.08	0.694	1.81	3.78	5.59	0.71	0.42	0.59	1.86	0.90	6.87	1	2	107	206	Kris Humphries
330	786	242	26.6	4.74	11.21	0.423	1.94	5.21	0.371	1.74	2.37	0.735	0.54	2.71	3.25	2.25	1.01	0.22	2.29	1.47	13.15	1	1	102	198	J.R. Smith
331	549	222	22.4	3.02	7.12	0.424	1.12	3.08	0.365	1.21	1.50	0.806	0.68	3.13	3.81	1.55	0.76	0.49	1.44	0.87	8.37	1	2	93	206	Dorell Wright
332	741	591	28.5	4.58	10.46	0.438	1.34	3.63	0.369	1.53	1.88	0.813	0.51	2.54	3.05	5.23	0.92	0.07	2.55	2.18	12.04	1	1	86	183	Jameer Nelson
333	6	0	4.7	0.00	0.33	0.000	0.00	0.00	0.000	0.67	1.33	0.500	0.00	1.50	1.50	0.00	0.00	0.17	0.67	0.67	0.67	2	3	118	226	Pavel Podkolzin
334	690	341	21.5	3.07	6.46	0.476	0.14	0.51	0.269	1.72	2.40	0.719	1.11	2.14	3.26	1.34	1.40	0.43	2.34	1.37	8.01	1	1	97	193	Tony Allen
335	685	503	30.8	5.53	12.62	0.438	1.64	4.24	0.385	5.11	5.87	0.870	0.57	2.68	3.25	1.94	0.92	0.11	1.93	1.71	17.80	1	1	90	201	Kevin Martin
336	499	37	15.8	1.91	4.88	0.391	0.94	2.56	0.365	0.74	0.86	0.867	0.35	1.51	1.86	1.28	0.60	0.06	1.58	0.57	5.49	8	1	88	201	Sasha Vujacic
337	771	268	22.4	3.38	7.29	0.464	0.58	1.66	0.349	1.26	1.51	0.830	0.39	1.71	2.09	3.46	0.72	0.09	1.58	1.44	8.59	1	1	93	191	Beno Udrih
338	745	444	28.1	3.68	8.61	0.427	1.11	3.21	0.346	1.65	2.33	0.710	1.11	3.66	4.77	2.08	1.45	0.33	2.04	1.46	10.12	1	2	98	203	Trevor Ariza
339	1	0	1.4	0.00	0.00	0.000	0.00	0.00	0.000	2.00	2.00	1.000	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00	2.00	1	1	94	193	Tim Pickett
341	46	4	6.9	0.61	1.17	0.519	0.00	0.00	0.000	0.30	0.61	0.500	0.43	1.02	1.46	0.07	0.09	0.28	1.35	0.57	1.52	2	3	138	221	Ha Seung-Jin
343	31	0	8.8	0.74	2.32	0.319	0.16	0.94	0.172	1.10	1.35	0.810	0.16	0.55	0.71	0.90	0.23	0.03	1.06	0.94	2.74	1	1	95	193	Vassilis Spanoulis
345	81	1	9.7	0.98	2.52	0.387	0.05	0.21	0.235	0.30	0.52	0.571	0.06	0.54	0.60	1.28	0.41	0.01	0.86	0.59	2.30	2	1	91	185	Antonio Burks
348	36	0	12.0	1.17	3.47	0.336	0.33	1.36	0.245	0.42	0.67	0.625	0.11	0.75	0.86	1.42	0.36	0.00	0.83	0.67	3.08	1	1	82	183	Lionel Chalmers
349	6	0	3.3	0.83	1.67	0.500	0.00	0.00	0.000	0.17	0.33	0.500	0.17	0.50	0.67	0.00	0.00	0.17	0.67	0.50	1.83	2	3	125	221	Peter John Ramos
351	16	0	4.8	0.88	1.81	0.483	0.31	0.62	0.500	0.12	0.12	1.000	0.06	0.12	0.19	0.69	0.12	0.00	0.56	0.69	2.19	1	1	93	188	Luis Flores
353	85	1	9.1	0.92	2.67	0.344	0.00	0.04	0.000	0.48	0.89	0.539	1.01	1.21	2.22	0.21	0.24	0.21	1.33	0.56	2.32	3	2	107	203	Ryan Humphrey
354	72	12	11.9	1.42	3.69	0.383	0.49	1.33	0.365	0.58	0.88	0.667	0.29	0.93	1.22	0.40	0.32	0.32	1.28	0.89	3.90	3	2	102	203	Chris Jefferies
355	75	54	26.1	3.64	9.13	0.399	0.87	2.69	0.322	1.37	2.15	0.640	0.36	2.24	2.60	4.67	1.15	0.23	2.39	2.28	9.52	2	1	88	188	Jay Williams
356	103	28	21.4	3.44	9.39	0.366	0.89	2.79	0.321	1.59	2.07	0.770	0.28	1.10	1.38	1.89	0.67	0.14	2.06	1.32	9.36	4	1	91	188	Dajuan Wagner
357	172	16	11.4	1.10	3.64	0.304	0.25	1.06	0.235	0.49	0.67	0.730	0.63	1.15	1.78	0.66	0.27	0.30	1.32	0.73	2.95	4	2	102	213	Nikoloz Tskitishvili
360	83	23	13.4	1.16	2.75	0.421	0.00	0.01	0.000	0.80	1.07	0.742	1.19	2.16	3.35	0.77	0.17	0.55	2.41	0.84	3.11	3	3	109	213	Curtis Borchardt
361	35	0	4.1	0.57	1.69	0.339	0.11	0.23	0.500	0.23	0.26	0.889	0.29	0.46	0.74	0.20	0.17	0.06	0.60	0.11	1.49	1	3	118	211	Efthimios Rentzias
363	86	3	11.1	1.07	3.03	0.352	0.28	0.93	0.300	0.52	0.63	0.833	0.15	0.74	0.90	1.93	0.40	0.13	1.01	0.97	2.94	3	1	96	191	Frankie Williams
364	247	102	18.6	2.09	5.18	0.403	0.48	1.39	0.343	1.49	1.99	0.752	0.49	1.95	2.44	1.52	0.76	0.06	1.60	1.06	6.15	4	2	94	198	Jiri Welsch
365	233	73	15.5	2.42	5.00	0.485	0.00	0.01	0.000	1.67	2.42	0.689	1.72	2.77	4.48	0.62	0.31	0.46	2.44	1.19	6.51	4	2	125	203	Mike Sweetney
367	507	170	22.8	2.90	7.24	0.401	1.34	3.66	0.365	0.97	1.28	0.758	0.57	3.01	3.58	1.75	0.91	0.17	1.63	1.00	8.12	9	1	104	198	Carlos Delfino
368	429	306	27.7	4.26	9.84	0.433	0.30	1.02	0.289	2.36	2.90	0.815	0.69	2.41	3.10	5.82	1.16	0.13	2.27	2.44	11.18	9	1	75	183	T.J. Ford
369	759	601	28.8	4.69	8.63	0.544	0.01	0.05	0.108	2.97	4.43	0.669	1.92	4.73	6.65	1.99	1.18	0.83	3.22	1.98	12.35	1	3	113	211	Maybyner Nene
370	167	24	12.3	1.68	3.72	0.452	0.21	0.59	0.357	0.56	0.93	0.603	0.64	1.66	2.31	0.63	0.43	0.17	1.35	0.83	4.14	4	2	100	203	Qyntel Woods
371	809	800	36.0	8.64	17.67	0.489	0.48	1.66	0.288	6.14	8.01	0.766	1.26	3.60	4.86	5.84	1.69	0.90	2.35	3.39	23.90	1	1	100	193	Dwyane Wade
372	869	857	35.8	6.94	14.05	0.494	0.31	0.93	0.333	5.03	6.29	0.800	2.19	6.37	8.56	2.00	0.83	1.06	2.42	2.03	19.23	1	2	107	211	Chris Bosh
373	859	859	36.4	8.92	19.66	0.454	1.12	3.24	0.345	6.12	7.54	0.811	1.89	4.69	6.58	3.08	1.09	0.48	2.94	2.88	25.09	1	2	109	203	Carmelo Anthony
375	348	37	16.0	2.13	4.93	0.432	0.36	1.10	0.327	1.30	1.70	0.768	0.29	1.20	1.49	2.09	0.76	0.16	1.94	1.25	5.92	8	1	91	188	Marcus Banks
376	71	1	8.5	0.68	2.08	0.324	0.10	0.37	0.269	0.28	0.46	0.606	0.13	0.62	0.75	0.70	0.24	0.04	0.56	0.37	1.73	3	1	95	198	Reece Gaines
377	6	0	5.7	0.67	3.00	0.222	0.00	0.67	0.000	0.50	0.50	1.000	0.50	0.17	0.67	0.67	0.17	0.00	1.00	1.00	1.83	2	1	82	185	Troy Bell
378	847	727	31.2	6.13	12.50	0.490	0.06	0.23	0.251	2.87	3.50	0.818	1.92	5.12	7.04	2.23	0.77	0.81	2.48	1.73	15.18	1	2	109	206	David West
379	947	527	28.2	3.74	7.57	0.494	0.47	1.37	0.341	1.05	1.46	0.714	1.25	3.34	4.59	3.61	0.65	0.52	2.25	1.85	9.00	1	2	113	203	Boris Diaw
381	622	98	20.9	3.21	7.58	0.423	0.55	1.64	0.337	1.51	2.03	0.744	0.77	2.40	3.17	0.83	0.53	0.61	1.66	0.82	8.48	1	2	94	206	Travis Outlaw
382	421	74	13.4	2.17	4.95	0.439	0.62	1.63	0.382	0.52	0.67	0.783	0.73	1.92	2.65	0.60	0.32	0.32	1.87	0.60	5.49	9	2	106	206	Brian Cook
383	19	0	4.5	0.89	1.84	0.486	0.00	0.05	0.000	0.32	0.68	0.462	0.42	0.58	1.00	0.21	0.05	0.26	0.68	0.32	2.11	2	2	105	206	Ndudi Ebi
384	751	562	22.2	2.23	4.20	0.531	0.00	0.02	0.000	1.06	1.77	0.596	1.71	4.17	5.88	1.04	0.33	1.19	2.77	1.59	5.52	1	3	122	208	Kendrick Perkins
385	740	112	22.6	4.22	9.18	0.460	1.26	3.23	0.389	1.56	1.91	0.818	0.39	1.69	2.07	2.23	0.86	0.15	2.03	1.33	11.26	1	1	88	191	Leandro Barbosa
387	508	87	17.9	2.63	5.96	0.442	0.90	2.07	0.434	0.53	0.63	0.835	0.32	1.34	1.66	0.82	0.35	0.05	1.53	0.64	6.69	9	2	97	203	Jason Kapono
388	564	138	17.2	1.86	4.34	0.429	0.32	0.99	0.326	0.65	0.91	0.715	0.85	1.96	2.82	2.34	0.55	0.18	1.44	1.06	4.70	1	2	107	203	Luke Walton
389	2	0	2.5	0.50	1.50	0.333	0.00	0.00	0.000	0.00	0.00	0.000	0.00	0.50	0.50	0.00	0.00	0.00	0.00	0.00	1.00	2	2	108	208	Jerome Beasley
390	839	345	24.2	2.40	5.99	0.401	1.20	3.14	0.384	0.59	0.75	0.777	0.29	1.82	2.11	3.97	0.69	0.07	1.49	1.41	6.59	1	1	78	191	Steve Blake
391	1	0	3.0	0.00	1.00	0.000	0.00	0.00	0.000	0.00	0.00	0.000	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1	3	128	229	Slavko Vranes
392	2	0	15.9	1.00	1.50	0.667	0.00	0.00	0.000	0.00	0.00	0.000	0.50	1.50	2.00	3.50	0.00	0.00	2.00	2.00	2.00	3	1	88	191	Derrick Zimmerman
393	731	297	20.2	3.31	7.77	0.425	0.71	2.04	0.346	0.97	1.27	0.765	0.33	1.45	1.78	1.39	0.54	0.15	1.72	0.96	8.29	1	1	91	191	Willie Green
395	11	0	5.0	0.36	0.82	0.444	0.00	0.00	0.000	0.27	0.45	0.600	0.45	0.55	1.00	0.18	0.00	0.27	1.27	0.18	1.00	4	3	129	208	James Lang
396	638	91	16.5	1.77	4.47	0.397	1.14	2.87	0.398	0.79	0.94	0.844	0.34	1.57	1.91	0.54	0.34	0.32	1.37	0.34	5.48	1	2	98	203	James Jones
397	914	346	26.4	3.45	7.79	0.443	1.96	4.53	0.432	1.18	1.34	0.881	0.32	2.81	3.13	1.83	0.71	0.34	2.19	1.10	10.04	1	2	96	201	Kyle Korver
398	67	12	9.4	1.34	2.82	0.476	0.00	0.04	0.000	0.60	1.22	0.488	1.12	1.67	2.79	0.33	0.25	0.12	1.22	0.66	3.28	2	3	118	201	Brandon Hunter
399	13	4	6.2	0.62	1.31	0.471	0.00	0.00	0.000	0.08	0.15	0.500	0.15	0.46	0.62	0.08	0.00	0.00	1.46	0.69	1.31	1	3	111	213	Andreas Glyniadakis
401	861	776	31.2	6.79	13.03	0.521	0.00	0.02	0.071	2.65	3.67	0.722	2.37	7.15	9.51	2.24	0.89	0.41	3.03	2.12	16.23	1	2	121	206	Carlos Boozer
402	59	39	23.4	2.85	7.25	0.393	0.36	1.32	0.269	0.83	1.05	0.790	0.61	2.14	2.75	2.20	0.97	0.56	2.46	1.37	6.88	2	2	95	201	Vincent Yarbrough
403	9	0	3.9	0.33	1.33	0.250	0.00	0.33	0.000	0.56	0.89	0.625	0.11	0.67	0.78	0.56	0.33	0.11	0.44	0.33	1.22	2	1	86	193	Tito Maddox
404	73	0	7.8	1.07	2.29	0.467	0.00	0.01	0.000	0.58	0.90	0.636	1.04	1.53	2.58	0.15	0.14	0.22	2.12	0.56	2.71	2	3	118	208	Mario Kasun
406	162	5	11.6	1.52	3.27	0.466	0.01	0.03	0.200	0.88	1.33	0.657	1.10	1.85	2.94	0.25	0.23	0.36	2.00	0.67	3.93	4	2	118	203	Lonny Baxter
407	1	0	6.0	2.00	3.00	0.667	0.00	0.00	0.000	0.00	0.00	0.000	1.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00	4.00	1	2	111	201	Chris Owens
408	4	0	2.6	0.25	0.25	1.000	0.00	0.00	0.000	0.00	0.00	0.000	0.25	0.00	0.25	0.00	0.00	0.00	0.50	0.00	0.50	3	2	102	206	Randy Holcomb
409	10	0	11.0	1.00	3.10	0.323	0.00	0.00	0.000	0.70	1.20	0.583	1.20	1.30	2.50	0.30	0.30	0.40	1.90	0.20	2.70	2	2	125	206	Corsley Edwards
414	44	4	7.4	0.34	1.20	0.283	0.00	0.00	0.000	0.48	1.07	0.447	0.61	0.95	1.57	0.36	0.32	0.14	1.34	0.39	1.16	2	2	113	211	Robert Archibald
416	113	26	18.9	2.48	5.77	0.429	0.40	1.15	0.346	1.13	1.33	0.853	0.27	1.44	1.72	3.79	0.74	0.04	2.46	1.96	6.49	3	1	79	183	Raul Lopez
417	886	694	24.4	3.17	6.09	0.521	0.00	0.01	0.083	1.35	1.91	0.706	2.58	5.25	7.84	0.52	0.49	1.74	2.94	1.43	7.69	1	3	113	211	Samuel Dalembert
418	108	0	6.5	0.94	2.66	0.352	0.23	0.69	0.333	0.11	0.19	0.600	0.20	0.38	0.58	0.22	0.20	0.04	0.77	0.34	2.21	4	1	84	196	Brandon Armstrong
419	82	4	12.9	0.82	2.70	0.303	0.16	0.54	0.295	0.70	1.01	0.687	0.82	1.51	2.33	0.82	0.59	0.15	1.15	0.50	2.49	3	1	91	198	Jeryl Sasser
420	25	0	5.0	0.44	1.88	0.234	0.00	0.24	0.000	0.32	0.40	0.800	0.20	0.48	0.68	0.68	0.24	0.00	0.28	0.52	1.20	3	1	88	193	Joseph Forte
421	27	0	5.0	0.48	2.07	0.232	0.00	0.22	0.000	0.22	0.44	0.500	0.19	0.81	1.00	0.30	0.00	0.22	0.70	0.37	1.19	4	2	110	206	Kirk Haston
422	737	211	21.9	2.91	7.02	0.415	1.32	3.48	0.378	0.83	1.09	0.758	0.89	2.89	3.78	1.35	0.73	0.36	2.11	1.13	7.98	1	2	107	208	Vladimir Radmanovic
424	218	21	15.4	2.83	6.67	0.424	0.42	1.33	0.314	0.99	1.32	0.749	0.52	1.71	2.22	1.09	0.54	0.30	1.42	1.31	7.06	4	2	108	206	Rodney White
426	943	741	28.6	3.25	5.51	0.590	0.00	0.01	0.000	2.24	3.47	0.646	3.18	6.08	9.26	0.83	0.57	1.30	2.96	1.50	8.74	1	3	109	216	Tyson Chandler
427	173	13	11.6	1.26	2.66	0.474	0.01	0.08	0.143	0.26	0.51	0.511	1.29	2.13	3.42	0.54	0.14	0.27	1.16	0.65	2.79	5	2	111	208	Michael Bradley
428	303	116	22.2	2.82	7.47	0.377	0.78	2.48	0.315	0.75	1.11	0.671	1.64	4.12	5.76	0.78	0.35	1.71	1.67	0.75	7.17	6	2	100	208	Eddie Griffin
429	27	4	9.9	1.19	3.33	0.356	0.15	0.56	0.267	0.33	0.37	0.900	0.19	0.59	0.78	1.48	0.70	0.04	1.11	0.63	2.85	3	1	80	185	Erick Barkley
430	341	214	18.2	2.97	5.96	0.498	0.00	0.02	0.167	1.25	1.79	0.701	1.65	2.24	3.89	0.52	0.20	0.39	2.14	0.80	7.19	8	3	114	218	Primoz Brezec
431	315	168	15.9	1.84	3.76	0.490	0.00	0.00	0.000	1.07	1.63	0.657	1.38	2.54	3.93	0.32	0.23	0.71	2.19	0.85	4.75	7	3	129	218	Jake Tsakalidis
432	95	1	10.2	1.02	2.83	0.361	0.00	0.02	0.000	0.60	1.07	0.559	0.88	1.62	2.51	0.39	0.31	0.45	1.72	0.76	2.64	3	3	116	216	Dalibor Bagaric
433	711	486	27.2	3.86	9.24	0.418	1.42	3.80	0.373	1.58	2.05	0.772	0.80	2.69	3.49	1.53	0.90	0.19	2.26	1.01	10.73	1	1	100	201	Morris Peterson
434	997	572	26.8	3.86	9.06	0.426	1.25	3.26	0.384	2.08	2.65	0.784	0.65	3.33	3.98	2.84	0.75	0.30	2.41	1.58	11.06	1	2	100	208	Hedo Turkoglu
435	728	86	19.4	2.49	5.98	0.416	0.61	1.75	0.349	1.38	1.72	0.799	0.18	1.14	1.32	2.20	0.64	0.10	1.68	1.10	6.96	1	1	89	191	Keyon Dooling
436	592	395	19.8	1.51	2.74	0.552	0.00	0.01	0.000	0.85	1.52	0.557	1.88	4.31	6.19	0.43	0.27	1.41	2.71	0.97	3.87	1	3	111	216	Joel Przybilla
437	446	190	26.3	4.20	8.91	0.472	0.05	0.29	0.168	1.65	2.80	0.590	1.29	3.62	4.91	1.88	0.86	1.11	2.30	2.00	10.11	9	2	95	206	Darius Miles
438	757	667	30.6	5.12	10.61	0.483	0.09	0.37	0.234	1.99	3.17	0.629	1.73	5.08	6.81	1.90	1.18	1.14	3.30	1.74	12.32	1	2	109	206	Kenyon Martin
439	436	256	20.1	2.87	6.26	0.459	0.01	0.03	0.231	1.73	2.45	0.704	1.98	3.30	5.28	0.51	0.29	1.02	2.90	1.23	7.48	9	3	120	213	Chris Mihm
440	289	35	20.9	3.81	8.77	0.435	0.07	0.38	0.191	1.92	2.78	0.691	1.30	3.34	4.64	1.22	0.46	0.28	2.24	1.48	9.62	6	2	112	203	Darnel Fizer
442	187	58	21.7	3.50	8.30	0.422	0.22	0.65	0.339	1.81	2.23	0.813	0.66	1.52	2.19	1.21	0.59	0.10	2.02	1.09	9.04	5	1	93	196	Courtney Alexander
443	69	9	12.4	1.23	2.88	0.427	0.00	0.01	0.000	1.33	1.81	0.736	1.28	1.99	3.26	0.12	0.25	0.93	2.12	0.58	3.80	5	3	116	213	Mamadou N'Diaye
444	205	40	16.2	2.21	4.80	0.460	0.00	0.05	0.100	1.19	1.80	0.659	1.27	2.76	4.03	0.79	0.47	0.39	2.26	1.02	5.61	5	2	100	203	Donnell Harvey
445	167	10	11.2	1.40	3.59	0.389	0.07	0.27	0.267	0.78	1.08	0.728	0.20	0.85	1.05	1.85	0.40	0.03	1.28	1.20	3.65	6	1	93	188	Mateen Cleaves
446	948	836	32.7	4.87	11.71	0.416	1.20	3.50	0.342	2.68	3.74	0.716	1.21	3.42	4.62	2.75	1.79	0.55	2.67	1.87	13.62	1	2	118	201	Metta World Peace
447	835	692	34.2	5.85	14.31	0.409	1.60	4.98	0.320	2.80	3.94	0.711	0.91	2.90	3.81	7.22	1.83	0.43	2.83	2.76	16.10	1	1	98	191	Baron Davis
448	961	684	33.4	5.01	10.81	0.463	0.69	2.21	0.312	2.60	3.75	0.693	1.89	6.49	8.39	3.70	0.88	0.93	3.03	2.34	13.30	1	2	104	208	Lamar Odom
449	262	28	14.7	1.94	4.66	0.417	0.39	1.13	0.340	1.27	1.67	0.763	0.58	1.64	2.22	0.65	0.16	0.65	1.49	0.98	5.55	8	2	92	211	Jonathan Bender
450	1041	867	33.3	6.31	12.60	0.501	0.00	0.02	0.100	3.48	4.73	0.736	3.16	5.46	8.62	2.08	0.90	1.75	2.96	1.97	16.10	1	2	115	206	Elton Brand
451	1280	935	31.2	4.69	10.19	0.460	0.15	0.69	0.218	3.12	3.87	0.807	1.07	2.65	3.72	6.62	1.20	0.18	2.24	2.42	12.65	1	1	91	191	Andre Miller
452	1163	1062	34.5	6.27	12.95	0.484	0.68	2.06	0.331	2.00	2.47	0.810	2.35	6.34	8.69	1.89	1.51	1.06	2.18	1.50	15.22	1	2	103	201	Shawn Marion
453	119	5	14.6	1.85	4.45	0.416	0.72	1.82	0.396	1.02	1.12	0.910	0.24	1.09	1.34	1.28	0.47	0.12	1.50	0.82	5.44	4	1	91	193	Trajan Langdon
454	15	6	10.1	0.53	1.73	0.308	0.00	0.00	0.000	0.67	1.07	0.625	0.73	1.67	2.40	0.47	0.13	0.20	2.47	1.33	1.73	4	3	113	221	Alek Radojevic
455	142	1	8.5	0.96	2.92	0.330	0.28	1.11	0.255	0.46	0.64	0.714	0.12	0.54	0.65	1.40	0.24	0.04	0.88	0.75	2.67	4	1	89	188	William Avery
457	797	546	30.0	3.95	8.33	0.474	0.46	1.49	0.310	3.48	4.61	0.754	1.76	3.70	5.46	2.72	1.38	1.83	2.01	1.90	11.83	1	2	107	206	Andrei Kirilenko
458	142	0	9.7	1.15	2.84	0.404	0.01	0.08	0.182	0.68	0.88	0.768	0.63	1.28	1.92	0.20	0.30	0.32	1.09	0.30	2.99	3	2	111	208	Cal Bowdler
459	159	20	11.7	1.46	3.67	0.397	0.23	0.70	0.333	0.42	0.58	0.710	0.45	0.87	1.32	0.60	0.37	0.23	2.11	0.62	3.57	4	2	98	201	Quincy Lewis
460	43	0	6.1	0.60	1.84	0.329	0.02	0.07	0.333	0.35	0.53	0.652	0.53	0.53	1.07	0.26	0.05	0.21	0.77	0.30	1.58	4	2	96	201	Tim James
461	864	480	26.9	2.89	7.05	0.410	1.20	3.43	0.349	1.61	1.97	0.820	0.87	3.83	4.70	1.64	1.06	0.34	2.70	1.14	8.59	1	2	98	203	James Posey
462	632	406	27.4	3.65	7.86	0.465	0.09	0.38	0.244	1.90	2.71	0.699	2.29	4.58	6.87	1.54	0.83	0.44	2.50	1.67	9.30	1	2	111	201	Kenny Thomas
463	199	23	19.1	2.62	6.83	0.383	0.55	1.71	0.321	1.16	1.59	0.726	0.59	1.28	1.87	2.68	0.88	0.16	1.94	1.30	6.94	4	1	86	193	Vonteego Cummings
465	471	116	20.8	2.75	6.48	0.424	0.90	2.59	0.349	0.66	0.94	0.704	1.17	3.05	4.22	0.87	0.65	0.31	1.85	0.82	7.06	8	2	99	203	Jumaine Jones
466	15	0	6.9	0.73	1.87	0.393	0.00	0.00	0.000	0.73	1.13	0.647	0.73	1.47	2.20	0.20	0.33	0.07	0.87	0.20	2.20	5	2	107	208	Leon Smith
467	448	19	12.5	1.52	3.70	0.410	0.54	1.44	0.373	0.62	0.84	0.736	0.90	1.84	2.74	0.73	0.41	0.19	1.52	0.56	4.18	8	2	109	206	Scott Padgett
468	563	437	25.8	3.96	8.49	0.466	0.85	2.34	0.363	1.35	1.89	0.711	1.77	4.31	6.08	1.08	0.49	1.63	3.31	0.91	10.11	1	2	111	211	Raef LaFrentz
469	788	666	29.4	3.89	9.77	0.398	1.57	4.80	0.327	1.14	1.40	0.813	0.24	2.05	2.30	5.85	1.18	0.08	1.40	2.09	10.49	1	1	86	185	Jason Williams
470	500	393	26.3	3.58	8.22	0.435	0.00	0.00	0.000	1.12	1.87	0.597	1.90	4.93	6.83	0.65	0.45	1.39	3.04	1.80	8.27	9	3	122	213	Michael Olowokandi
471	1279	1242	35.1	6.68	14.96	0.446	1.62	4.39	0.370	5.38	6.67	0.806	0.85	4.91	5.76	3.64	1.35	0.57	2.75	2.72	20.35	1	2	107	201	Paul Pierce
472	587	84	15.0	2.12	4.83	0.439	0.00	0.01	0.125	0.66	0.84	0.791	0.99	2.34	3.33	0.58	0.34	0.36	2.24	0.64	4.91	1	3	119	211	Michael Doleac
473	353	64	22.6	3.34	6.68	0.500	0.00	0.05	0.053	1.48	2.30	0.645	1.86	4.08	5.94	0.91	0.52	1.62	2.87	1.33	8.16	6	3	100	211	Keon Clark
474	212	206	35.3	5.75	13.32	0.432	1.36	3.38	0.402	2.50	3.19	0.784	0.84	2.03	2.87	2.60	1.00	0.40	2.60	1.92	15.36	6	1	86	196	Michael Dickerson
475	665	348	26.4	4.36	9.07	0.481	0.24	0.71	0.333	2.54	3.37	0.753	1.93	3.14	5.06	1.36	0.75	0.17	2.63	1.51	11.50	1	2	104	201	Matt Harpring
476	243	46	16.3	1.72	4.51	0.382	0.62	1.66	0.371	0.38	0.46	0.830	0.23	0.98	1.21	2.16	0.51	0.04	1.20	0.86	4.45	6	1	84	188	Bryce Drew
477	811	593	22.2	3.17	6.31	0.502	0.00	0.02	0.077	0.47	0.80	0.585	1.87	3.24	5.11	1.03	0.41	1.15	2.70	0.92	6.81	1	3	116	213	Rasho Nesterovic
478	17	0	5.3	0.82	2.24	0.368	0.00	0.35	0.000	0.29	0.47	0.625	0.76	1.18	1.94	0.29	0.18	0.06	0.82	0.47	1.94	2	2	113	206	Mirsad Turkcan
479	552	107	20.0	2.68	6.42	0.417	1.14	2.88	0.398	0.78	0.96	0.806	0.62	2.02	2.64	0.80	0.44	0.19	2.31	0.76	7.28	1	2	108	206	Pat Garrity
480	113	45	18.8	2.99	7.32	0.409	0.04	0.40	0.111	1.20	1.47	0.819	0.81	1.92	2.73	1.10	0.36	0.12	1.75	1.24	7.23	4	2	100	203	Roshown McLeod
483	249	80	16.6	2.21	5.12	0.432	0.19	0.59	0.327	1.20	1.83	0.659	0.85	1.57	2.43	1.01	0.65	0.25	1.81	1.02	5.82	6	2	90	196	Felipe Lopez
484	981	445	28.5	5.13	11.54	0.444	1.00	2.83	0.352	2.25	3.09	0.727	1.52	4.06	5.59	1.68	0.87	0.25	3.13	1.87	13.49	1	2	111	206	Al Harrington
485	68	5	11.1	1.76	3.46	0.511	0.13	0.37	0.360	0.50	0.68	0.739	0.41	0.76	1.18	0.53	0.49	0.04	1.97	0.50	4.16	3	1	98	193	Sam Jacobson
486	153	16	14.3	2.07	5.31	0.390	0.37	1.29	0.289	0.94	1.44	0.652	0.55	1.14	1.69	0.93	0.46	0.31	2.07	1.07	5.46	6	1	91	198	Corey Benjamin
487	837	428	21.1	2.56	5.24	0.488	0.01	0.09	0.162	0.94	1.36	0.690	1.64	3.48	5.12	0.62	0.50	0.85	2.63	0.84	6.07	1	2	104	211	Tony Battie
488	432	278	31.0	5.76	13.43	0.429	0.14	0.56	0.250	1.97	2.44	0.808	0.89	2.22	3.11	2.13	1.06	0.26	2.04	1.58	13.64	8	1	95	201	Ron Mercer
489	824	410	25.9	4.20	9.61	0.437	1.17	3.17	0.369	1.91	2.52	0.758	0.98	3.12	4.10	1.54	0.74	0.36	2.74	1.48	11.47	1	2	109	208	Tim Thomas
490	733	269	17.8	1.80	3.77	0.477	0.00	0.00	0.000	0.48	0.96	0.499	1.77	2.95	4.72	0.47	0.36	1.62	2.15	0.81	4.08	1	3	113	208	Adonal Foyle
491	440	175	20.1	2.72	5.76	0.472	0.00	0.03	0.167	2.77	3.54	0.785	2.72	4.52	7.24	0.69	0.41	0.22	3.53	1.49	8.22	1	2	118	201	Danny Fortson
492	236	145	20.4	3.05	7.31	0.417	0.08	0.32	0.237	1.58	2.24	0.703	1.21	2.08	3.29	1.13	0.78	0.36	2.06	1.31	7.75	8	2	101	198	Tariq Abdul-Wahad
493	659	88	17.4	2.26	5.55	0.407	0.65	1.92	0.340	1.61	1.88	0.861	1.06	2.96	4.02	0.95	0.37	0.33	1.66	1.00	6.79	1	2	107	206	Austin Croshere
494	534	227	25.0	4.63	9.92	0.466	0.01	0.06	0.152	1.76	2.48	0.711	1.48	3.11	4.59	1.17	0.46	0.49	3.00	1.82	11.03	1	2	120	206	Mo Taylor
495	541	246	19.6	2.08	4.10	0.507	0.00	0.02	0.077	1.32	2.05	0.644	1.63	3.68	5.31	0.45	0.54	1.27	2.49	0.83	5.47	1	3	116	211	Kelvin Cato
496	54	9	16.0	1.85	4.61	0.402	0.52	1.31	0.394	0.52	0.72	0.718	0.67	1.56	2.22	0.48	0.59	0.37	2.30	0.81	4.74	5	2	100	206	Johnny Taylor
497	155	23	13.9	1.95	4.74	0.413	0.03	0.19	0.138	1.31	1.74	0.755	1.15	2.30	3.45	0.82	0.50	0.42	2.41	0.95	5.25	3	3	115	213	Chris Anstey
